code,tickers,name,industry
0984,0984.HK,AEON STORES(HONG KONG)CO,Retail Trade
1552,1552.HK,BHCC HOLDING LTD,Industrial Services
1362,1362.HK,SIS MOBILE HOLDINGS LIMITED,Commercial Services
6812,6812.HK,WINSON HOLDINGS HONG KONG LTD,Commercial Services
0760,0760.HK,TALENT PROPERTY GROUP LTD,Finance
0362,0362.HK,CHINA ZENITH CHEMICAL GROUP LTD.,Utilities
1967,1967.HK,CONFIDENCE INTELLIGENCE HOLDINGS LT,Electronic Technology
1707,1707.HK,GEOTECH HLDGS LTD,Industrial Services
1950,1950.HK,DIWANG INDUSTRIAL HOLDINGS LTD,Process Industries
2266,2266.HK,LAI SI ENTERPRISE HOLDING LTD,Industrial Services
1647,1647.HK,GRANDSHORES TECH GP LTD,Industrial Services
0948,0948.HK,ALPHA PROFESSIONAL HLDGS LTD,Distribution Services
6816,6816.HK,PROSPER CONSTRUCTION HOLDINGS LTD,Transportation
3708,3708.HK,CHINA SUPPLY CHAIN HOLDINGS LTD,Commercial Services
0759,0759.HK,CEC INTERNATIONAL HLDGS,Electronic Technology
1737,1737.HK,A & S GROUP (HLDGS) LTD,Transportation
1433,1433.HK,CIRTEK HLDGS LTD,Consumer Non-Durables
9929,9929.HK,SEM HLDGS LTD,Industrial Services
1546,1546.HK,THELLOY DEVELOPMENT GROUP LIMITED,Industrial Services
0403,0403.HK,STARLITE HDGS,Commercial Services
0262,0262.HK,DESON DEVELOPMENT INTL HLDGS,Industrial Services
0862,0862.HK,VISION VALUES HOLDINGS LTD,Transportation
2450,2450.HK,HUAIBEI GREENGOLD INDUSTRY INVESTME,Non-Energy Minerals
8529,8529.HK,UBOT HOLDING LTD,Electronic Technology
8158,8158.HK,CHINA REGENERATIVE MEDICINE INTL,Health Technology
1235,1235.HK,TRAVEL EXPERT(ASIA) ENTERPRISES LTD,Consumer Services
1629,1629.HK,CHAMPION ALLIANCE INTL HLDGS LTD,Process Industries
1655,1655.HK,OKURA HOLDINGS LTD,Finance
1653,1653.HK,MOS HOUSE GROUP LTD,Retail Trade
0821,0821.HK,VALUE CONVERGENCE HOLDINGS,Finance
0601,0601.HK,RARE EARTH MAGNESIUM TECH GP HLDGS,Non-Energy Minerals
8317,8317.HK,FINET GROUP LTD BERMUDA,Technology Services
1142,1142.HK,E&P GLOBAL HOLDINGS LTD,Distribution Services
0483,0483.HK,BAUHAUS INTERNATIONAL HLDGS LTD,Consumer Non-Durables
8473,8473.HK,MI MING MART HLDGS LTD,Retail Trade
1927,1927.HK,JIUJIUWANG FOOD INTERNATIONAL LTD,Consumer Non-Durables
1560,1560.HK,STAR GROUP ASIA LTD,Finance
1889,1889.HK,SANAI HEALTH INDUSTRY GP CO LTD,Health Technology
1555,1555.HK,MIE HOLDINGS CORP,Energy Minerals
0704,0704.HK,HUSCOKE HOLDINGS LTD,Energy Minerals
2340,2340.HK,ISP HOLDINGS LTD,Commercial Services
0058,0058.HK,SUNWAY INTERNATIONAL HOLDINGS,Electronic Technology
1173,1173.HK,VEEKO INTERNATIONAL HLDGS,Retail Trade
2358,2358.HK,JIU RONG HOLDINGS LIMITED,Distribution Services
0476,0476.HK,EV DYNAMICS (HOLDINGS) LIMITED,Consumer Durables
3997,3997.HK,TELECOM SERVICE ONE HOLDINGS LTD,Distribution Services
8362,8362.HK,WINNING TOWER GROUP HOLDINGS LTD,Consumer Services
2998,2998.HK,INNOVAX HOLDINGS LTD,Finance
0804,0804.HK,PINESTONE CAPITAL LTD,Finance
8237,8237.HK,LINK HOLDINGS LIMITED,Consumer Services
8480,8480.HK,FURNIWEB HLDGS LTD,Process Industries
0986,0986.HK,CHINA ENVIRONMENTAL ENERGY INVESTME,Distribution Services
1163,1163.HK,ADTIGER CORP LTD,Commercial Services
0181,0181.HK,FUJIAN HOLDINGS LIMITED,Consumer Services
1775,1775.HK,BEXCELLENT GROUP HLDGS LTD,Consumer Services
1742,1742.HK,HPC HLDGS LTD,Industrial Services
8622,8622.HK,HUAKANG BIOMEDICAL HLDGS CO LTD,Health Technology
2324,2324.HK,CAPITAL VC LTD,Finance
1326,1326.HK,TRANSMIT ENTERTAINMENT LTD,Consumer Services
2515,2515.HK,TIANJIN CONSTRUCTION DEV GP CO LTD,Industrial Services
8139,8139.HK,ZHEJIANG CHANGAN RENHENG TECH CO,Process Industries
0465,0465.HK,FUTONG TECHNOLOGY DEVELOPMENT HLDGS,Technology Services
8149,8149.HK,ALTUS HOLDINGS LTD,Finance
1416,1416.HK,CTR HOLDINGS LTD,Industrial Services
8140,8140.HK,BOSA TECHNOLOGY HLDGS LTD,Non-Energy Minerals
8319,8319.HK,EXPERT SYSTEMS HOLDINGS LTD,Technology Services
2193,2193.HK,MAN KING HOLDINGS LTD,Industrial Services
8013,8013.HK,ECI TECHNOLOGY HOLDINGS LTD,Electronic Technology
1143,1143.HK,CHINA ENGY STORAGE TECH DEV L,Consumer Durables
0559,0559.HK,DETAI NEW ENERGY GROUP LIMITED,Consumer Services
2993,2993.HK,DETAI NEW ENERGY GROUP LIMITED,Consumer Services
8297,8297.HK,OCEAN STAR TECHNOLOGY GROUP LIMITED,Consumer Non-Durables
0907,0907.HK,ELEGANCE OPTICAL INTL HLDGS LTD,Health Technology
8057,8057.HK,MADISON HOLDINGS GROUP LTD,Finance
1933,1933.HK,ONEFORCE HLDGS LTD,Technology Services
0932,0932.HK,SHUNTEN INTERNATIONAL (HLDGS) LTD,Consumer Non-Durables
2433,2433.HK,ZHONGTIAN CONSTR (HUNAN) GP LTD,Industrial Services
1087,1087.HK,INVESTECH HLDGS LTD,Technology Services
0333,0333.HK,TOP-FORM INTERNATIONAL,Consumer Non-Durables
2195,2195.HK,UNITY ENTERPRISE HLDGS LTD,Consumer Durables
0518,0518.HK,TUNGTEX HLDGS,Consumer Non-Durables
3822,3822.HK,SAM WOO CONSTRUCTION GROUP LIMITED,Industrial Services
0274,0274.HK,RENAISSANCE ASIA SILK ROAD GP LTD,Non-Energy Minerals
1348,1348.HK,QUALI-SMART HOLDINGS LIMITED,Consumer Durables
8472,8472.HK,LAPCO HOLDINGS LTD,Commercial Services
1182,1182.HK,SUCCESS DRAGON INTL HLDGS LTD,Distribution Services
1740,1740.HK,VALUES CULTURAL INVT LTD,Consumer Services
6128,6128.HK,GRAPHEX GROUP LTD,Producer Manufacturing
1884,1884.HK,EPRINT GROUP LIMITED,Consumer Services
0084,0084.HK,STELUX HOLDINGS INTERNATIONAL,Distribution Services
1630,1630.HK,KIN SHING HOLDINGS LTD,Industrial Services
1536,1536.HK,YUK WING GP HLDGS LTD,Producer Manufacturing
2080,2080.HK,AUX INTERNATIONAL HOLDINGS LIMITED,Consumer Services
0841,0841.HK,ASIA CASSAVA RESOURCES HOLDINGS LTD,Distribution Services
8098,8098.HK,CL GROUP (HOLDINGS) LIMITED,Finance
1000,1000.HK,BEIJING MEDIA CORP LTD,Commercial Services
0571,0571.HK,ESUN HOLDINGS LTD,Finance
1124,1124.HK,COASTAL GREENLAND,Finance
0646,0646.HK,CHINA ENVIRONMENTAL TECHNOLOGY HOLD,Industrial Services
8275,8275.HK,CHINA NEW CONSUMPTION GROUP LTD,Industrial Services
2159,2159.HK,MEDIWELCOME HEALTHCARE MGMT&TECH IN,Commercial Services
0162,0162.HK,CENTURY GINWA RETAIL HLDGS LTD,Retail Trade
1842,1842.HK,GROWN UP GROUP INVT HLDGS LTD,Consumer Durables
8631,8631.HK,SUN KONG HOLDINGS LTD,Utilities
8427,8427.HK,SK TARGET GROUP LTD,Producer Manufacturing
8257,8257.HK,GENES TECH GP HLDGS CO LTD,Electronic Technology
2320,2320.HK,HOP FUNG GROUP HOLDINGS,Process Industries
1011,1011.HK,CHINA NT PHARMA GROUP CO LTD,Health Technology
6193,6193.HK,TAILAM TECH CONSTRUCTION HLDGS LTD,Non-Energy Minerals
1715,1715.HK,VOLCANO SPRING INTL HOLDINGS LTD,Consumer Durables
8146,8146.HK,GRACE WINE HLDGS LTD,Consumer Non-Durables
0396,0396.HK,HING LEE (HK) HOLDINGS LIMITED,Consumer Durables
8100,8100.HK,FAMOUS TECH INTL HOLDINGS LTD,Technology Services
1968,1968.HK,HINGTEX HLDGS LTD,Process Industries
2370,2370.HK,REDCO HEALTHY LIVING CO LTD,Finance
8113,8113.HK,V & V TECHNOLOGY HOLDINGS LTD,Distribution Services
0312,0312.HK,SHIRBLE DEPT STORE HLDGS(CHINA)LTD,Retail Trade
1343,1343.HK,WEI YUAN HOLDINGS LTD,Industrial Services
8071,8071.HK,CHINA NETCOM TECHNOLOGY HLDGS LTD,Technology Services
8436,8436.HK,TAKBO GROUP HOLDINGS LTD,Consumer Non-Durables
0309,0309.HK,XINHUA NEWS MEDIA HLDGS LTD,Commercial Services
2608,2608.HK,SUNSHINE 100 CHINA HOLDINGS LTD,Finance
1941,1941.HK,YE XING GROUP HOLDINGS LTD,Finance
9938,9938.HK,WAH WO HOLDINGS GROUP LTD,Industrial Services
1557,1557.HK,K. H. GROUP HOLDINGS LTD,Industrial Services
0919,0919.HK,MODERN HEALTHCARE TECHNOLOGY HLDG L,Consumer Services
0456,0456.HK,NEW CITY DEVELOPMENT GROUP LTD,Finance
8221,8221.HK,GAOYU FINANCE GROUP LIMITED,Finance
3395,3395.HK,JX ENERGY LTD,Energy Minerals
1591,1591.HK,SHUN WO GROUP HOLDINGS LTD,Industrial Services
0167,0167.HK,IDT INTERNATIONAL,Electronic Technology
8495,8495.HK,1957 & CO (HOSPITALITY) LTD,Consumer Services
0183,0183.HK,WINFULL GROUP HOLDINGS LIMITED,Finance
8451,8451.HK,SUNLIGHT (1977) HLDGS LTD,Consumer Non-Durables
8123,8123.HK,SINOFORTUNE FINANCIAL HLDGS LTD,Retail Trade
1616,1616.HK,A METAVERSE COMPANY,Consumer Services
1831,1831.HK,SHIFANG HOLDING LIMITED,Commercial Services
1965,1965.HK,LANDSEA GREEN LIFE SERVICE CO LTD,Finance
8370,8370.HK,ZHI SHENG GP HLDGS LTD,Producer Manufacturing
9918,9918.HK,WISE ALLY INTERNATIONAL HOLDINGS LT,Electronic Technology
6108,6108.HK,NEW RAY MEDICINE INTL HLDG LTD,Health Technology
0193,0193.HK,CAPITAL ESTATE LIMITED,Consumer Services
0243,0243.HK,QPL INTERNATIONAL HLDGS,Electronic Technology
2135,2135.HK,RAILY AESTHETIC MEDICINE INTL HLDGS,Health Services
2223,2223.HK,CASABLANCA GROUP LIMITED,Consumer Durables
2227,2227.HK,SOLIS HLDGS LTD,Industrial Services
0540,0540.HK,SPEEDY GLOBAL HOLDINGS LIMITED,Consumer Non-Durables
1417,1417.HK,RIVERINE CHINA HLDGS LTD,Finance
8307,8307.HK,MEDICSKIN HOLDINGS LIMITED,Health Services
0115,0115.HK,GRAND FIELD GROUP HLDGS,Finance
3893,3893.HK,CROSSTEC GROUP HOLDINGS LTD,Retail Trade
9998,9998.HK,KWAN YONG HOLDINGS LTD,Industrial Services
3789,3789.HK,ROYAL DELUXE HOLDINGS LTD,Industrial Services
8206,8206.HK,SHENTONG ROBOT EDUC GP COMPANY LTD,Commercial Services
1156,1156.HK,CHINA NEW ENERGY LTD,Industrial Services
8372,8372.HK,GRAND BRILLIANCE GROUP HOLDINGS LTD,Distribution Services
2363,2363.HK,TONGDA HONG TAI HLDGS LTD,Producer Manufacturing
1315,1315.HK,GREEN ECONOMY DEVELOPMENT LTD,Industrial Services
1620,1620.HK,CINESE INTERNATIONAL GROUP HOLDINGS,Consumer Services
3603,3603.HK,XINJI SHAXI GROUP CO LTD,Finance
1683,1683.HK,HOPE LIFE INTERNATIONAL HLDGS LTD,Industrial Services
3938,3938.HK,LFG INVESTMENT HOLDINGS LTD,Finance
6933,6933.HK,SINO-ENTERTAINMENT TECH HLDGS LTD,Technology Services
8070,8070.HK,KEEN OCEAN INTL HLDG LTD,Electronic Technology
8187,8187.HK,JIMU GROUP LTD,Consumer Non-Durables
0747,0747.HK,SHENYANG PUBLIC UTILITIES HLDG CO,Finance
8320,8320.HK,ALLIED SUSTAINABILITY AND ENVIR,Industrial Services
0495,0495.HK,PALADIN,Finance
1621,1621.HK,VICO INTL HLDGS LTD,Finance
8033,8033.HK,VODATEL NETWORKS HOLDINGS,Technology Services
0471,0471.HK,SILKWAVE INC,Consumer Services
2982,2982.HK,SILKWAVE INC,Consumer Services
1901,1901.HK,FEIYANG INTL HLDGS GROUP LTD,Consumer Services
1529,1529.HK,YUES INTERNATIONAL HLDGS GROUP LTD,Transportation
8051,8051.HK,CIRCUTECH INTERNATIONAL HLDGS LTD,Electronic Technology
8321,8321.HK,TAI KAM HOLDINGS LTD,Industrial Services
1841,1841.HK,A PLUS GROUP HOLDINGS LTD,Commercial Services
8536,8536.HK,TL NATURAL GAS HLDGS LTD,Utilities
0619,0619.HK,SOUTH CHINA FINANCIAL HOLDINGS LTD,Finance
6829,6829.HK,DRAGON RISE GP HLDGS LTD,Industrial Services
0888,0888.HK,BISON FINANCE GROUP LTD,Finance
8103,8103.HK,HMVOD LTD,Consumer Services
6878,6878.HK,DIFFER GROUP AUTO LTD,Finance
1408,1408.HK,MACAU E&M HOLDINGS LTD,Industrial Services
0515,0515.HK,CHINA SILVER TECHNOLOGY HLDGS LTD,Electronic Technology
8496,8496.HK,GLOBAL UIN INTELLIGENCE HLDGS LTD,Retail Trade
1079,1079.HK,PINE TECHNOLOGY HLDGS,Electronic Technology
8117,8117.HK,CHINA PRIMARY ENERGY HOLDINGS LTD,Producer Manufacturing
0379,0379.HK,CHINA EVER GRAND FIN LEASING GRP CO,Finance
1671,1671.HK,TIANJIN TIANBAO ENERGY CO LTD,Utilities
6611,6611.HK,SANXUN HOLDINGS GROUP LTD,Finance
1826,1826.HK,FDB HOLDINGS LTD,Industrial Services
8039,8039.HK,CHINA COME RIDE NEW ENERGY GP LTD,Commercial Services
8143,8143.HK,GOOD FELLOW HEALTHCARE HOLDINGS LTD,Process Industries
8250,8250.HK,SILK ROAD ENERGY SERVICES GROUP LTD,Energy Minerals
0630,0630.HK,AMCO UNITED HLDGS LTD,Health Technology
1239,1239.HK,TEAMWAY INTL GP HLDGS LTD,Process Industries
0339,0339.HK,CHINA SCI-TECH INDUSTRIAL INVT GP,Finance
1500,1500.HK,IN CONSTRUCTION HOLDING LIMITED,Industrial Services
0794,0794.HK,COME SURE GROUP (HOLDINGS) LIMITED,Process Industries
8379,8379.HK,PRIME INTELLIGENCE SOLUTIONS GP LTD,Electronic Technology
8020,8020.HK,UNITAS HOLDINGS LTD,Finance
8356,8356.HK,TSUN YIP HOLDINGS LTD,Industrial Services
1750,1750.HK,REM GROUP (HLDGS) LTD,Producer Manufacturing
1679,1679.HK,RISECOMM GROUP HOLDINGS LTD,Electronic Technology
0348,0348.HK,CHINA HEALTHWISE HOLDINGS LTD,Consumer Durables
1400,1400.HK,MOODY TECHNOLOGY HLDGS LTD,Process Industries
8619,8619.HK,KING OF CATERING (GLOBAL) HLDGS LTD,Commercial Services
0574,0574.HK,PA SHUN INTERNATIONAL HOLDINGS LTD,Health Technology
0444,0444.HK,SINCERE WATCH (HONG KONG) LIMITED,Retail Trade
8048,8048.HK,YU TAK INTERNATIONAL HOLDINGS LTD,Technology Services
1847,1847.HK,YCIH GREEN HIGH-PERFORM CONCRETE CO,Non-Energy Minerals
0036,0036.HK,FAR EAST HOLDINGS INTERNATIONAL LTD,Finance
8305,8305.HK,ALLUREFEM HOLDING LTD,Industrial Services
1722,1722.HK,KIN PANG HOLDINGS LTD,Industrial Services
1711,1711.HK,ULFERTS INTERNATIONAL LTD,Retail Trade
1566,1566.HK,CA CULTURAL TECHNOLOGY GP LTD,Consumer Services
0524,0524.HK,GREAT WALL TERROIR HOLDINGS LTD,Communications
8226,8226.HK,KOALA FINANCIAL GROUP LTD,Finance
2323,2323.HK,RENCO HOLDINGS GP LTD,Electronic Technology
8173,8173.HK,HEPHAESTUS HOLDINGS LTD,Miscellaneous
8036,8036.HK,EBROKER GROUP LTD,Technology Services
1195,1195.HK,KINGWELL GROUP LTD,Finance
8537,8537.HK,CHONG FAI JEWELLERY GP HLDGS CO,Consumer Durables
8340,8340.HK,ZIJING INTERNATIONAL FINL HLDGS LTD,Finance
0197,0197.HK,HENG TAI CONSUMABLES GRP,Distribution Services
1633,1633.HK,SHEUNG YUE GROUP HOLDINGS LTD,Industrial Services
2567,2567.HK,QINIU LTD,Technology Services
8501,8501.HK,SANBASE CORP LTD,Commercial Services
2088,2088.HK,XIWANG PROPERTY HOLDINGS CO LTD,Finance
8292,8292.HK,WORLDGATE GLOBAL LOGISTICS LTD,Transportation
8072,8072.HK,ROMA (META) GROUP LTD,Commercial Services
8445,8445.HK,NOBLE ENGINEERING GROUP HLDGS LTD,Industrial Services
1720,1720.HK,PUTIAN COMMUNICATION GROUP LTD,Producer Manufacturing
8620,8620.HK,ASIA-EXPRESS LOGISTICS HLDGS LTD,Transportation
0110,0110.HK,CHINA FORTUNE HOLDINGS LIMITED,Distribution Services
8269,8269.HK,WEALTH GLORY HOLDINGS LIMITED,Finance
0055,0055.HK,NEWAY GROUP HLDGS,Commercial Services
8313,8313.HK,ZACD GROUP LTD,Finance
1631,1631.HK,REF HOLDINGS LIMITED,Commercial Services
8241,8241.HK,YING KEE TEA HOUSE GP LTD,Retail Trade
8111,8111.HK,CHINA TECHNOLOGY INDY GP LTD,Utilities
2312,2312.HK,CHINA FINANCIAL LEASING GROUP LTD,Finance
1049,1049.HK,CELESTIAL ASIA SECURITIES HLDGS LTD,Retail Trade
6080,6080.HK,WING CHI HLDGS LTD,Industrial Services
3666,3666.HK,SHANGHAI XNG HOLDINGS LTD,Consumer Services
8065,8065.HK,KML TECHNOLOGY GP LTD,Producer Manufacturing
8432,8432.HK,BAR PACIFIC GROUP HOLDINGS LTD,Consumer Services
1472,1472.HK,SANG HING HLDGS (INTL) LTD,Industrial Services
0176,0176.HK,SUPERACTIVE GROUP CO LTD,Electronic Technology
8249,8249.HK,ZHEJIANG RUIYUAN INTELLIGENTC CONT,Electronic Technology
8377,8377.HK,HARBOUR EQUINE HOLDINGS LTD,Process Industries
1792,1792.HK,CMON LTD,Consumer Durables
0911,0911.HK,QIANHAI HEALTH HOLDINGS LTD,Distribution Services
8462,8462.HK,OMNIBRIDGE HOLDINGS LTD,Commercial Services
1676,1676.HK,GAODI HOLDINGS LTD,Consumer Non-Durables
8153,8153.HK,JIADING INTERNATIONAL GRP HLDGS LTD,Producer Manufacturing
8043,8043.HK,ATLINKS GROUP LTD,Electronic Technology
8035,8035.HK,JANCO HOLDINGS LTD,Finance
0682,0682.HK,CHAODA MODERN AGRICULTURE HLDGS,Process Industries
8635,8635.HK,NOVACON TECHNOLOGY GROUP LTD,Technology Services
0784,0784.HK,LING YUI HOLDINGS LTD,Industrial Services
8031,8031.HK,ETS GROUP LIMITED,Commercial Services
0657,0657.HK,G-VISION INTERNATIONAL HLDGS,Consumer Services
8412,8412.HK,NEW AMANTE GROUP LTD,Consumer Services
1241,1241.HK,SHUANGHUA HOLDINGS LIMITED,Producer Manufacturing
8028,8028.HK,TIMELESS RESOURCES HOLDINGS LTD,Non-Energy Minerals
1695,1695.HK,S&P INTL HLDG LTD,Consumer Non-Durables
1166,1166.HK,SOLARTECH INTERNATIONAL,Producer Manufacturing
8311,8311.HK,PERFECT OPTRONICS LIMITED,Miscellaneous
0164,0164.HK,CHINA BAOLI TECHNOLOGIES HLDGS LTD,Distribution Services
8428,8428.HK,CBK HOLDINGS LTD,Consumer Services
2288,2288.HK,RYKADAN CAPITAL LIMITED,Finance
9963,9963.HK,TRANSTECH OPTELECOM SCI HLDGS LTD,Producer Manufacturing
3728,3728.HK,CHING LEE HOLDINGS LTD,Finance
1470,1470.HK,PROSPER ONE INTL HLDGS CO LTD,Retail Trade
8400,8400.HK,ASIA PIONEER ENT HLDGS LTD,Consumer Services
8535,8535.HK,VISTAR HLDGS LTD,Industrial Services
8106,8106.HK,SHENGHUA LANDE SCITECH LTD,Technology Services
8217,8217.HK,WMHW HOLDINGS LTD,Industrial Services
1429,1429.HK,SKYMISSION GROUP HLDGS LTD,Consumer Durables
2028,2028.HK,JOLIMARK HOLDINGS LIMITED,Electronic Technology
0073,0073.HK,ASIAN CITRUS HLDGS,Process Industries
2110,2110.HK,TIAN CHENG HOLDINGS LTD,Industrial Services
8211,8211.HK,ZHEJIANG YONGAN RONGTONG HLDGS CO L,Process Industries
8147,8147.HK,MILLENNIUM PACIFIC GROUP HLDGS LTD,Electronic Technology
0248,0248.HK,HKC INTERNATIONAL HOLDINGS,Distribution Services
8277,8277.HK,STEED ORIENTAL (HLDGS) CO LTD,Non-Energy Minerals
8416,8416.HK,HM INTERNATIONAL HOLDINGS LTD,Commercial Services
8627,8627.HK,ORANGE TOUR CULTURAL HOLDING LTD,Commercial Services
8239,8239.HK,CAPITAL FINANCE HOLDINGS LTD,Finance
8163,8163.HK,NOIZ GROUP LTD,Finance
6928,6928.HK,TOMO HLDGS LTD,Process Industries
8200,8200.HK,SAU SAN TONG HLDGS (CAYMAN ISLAND),Consumer Non-Durables
8120,8120.HK,CHINA DEMETER FINANCIAL INV LTD,Consumer Services
8483,8483.HK,MAX SIGHT GROUP HLDGS LTD,Commercial Services
8375,8375.HK,VERTICAL INTL HLDGS LTD,Electronic Technology
8621,8621.HK,METROPOLIS CAPITAL HLDGS LTD,Finance
1802,1802.HK,WENYE GROUP HLDGS LTD,Commercial Services
0061,0061.HK,GREEN LEADER HLDGS GP LTD,Energy Minerals
8290,8290.HK,AHSAY BACKUP SOFTWARE DEV CO LTD,Technology Services
8210,8210.HK,DLC ASIA LTD,Finance
8018,8018.HK,FINSOFT FINANCIAL INV HLDGS LTD,Technology Services
1340,1340.HK,HUISHENG INTERNATIONAL HOLDINGS LTD,Process Industries
1421,1421.HK,KINGBO STRIKE LIMITED,Industrial Services
8357,8357.HK,REPUBLIC HEALTHCARE LTD,Health Services
9958,9958.HK,LITIAN PICTURES HOLDINGS LTD,Consumer Services
0401,0401.HK,WANJIA GROUP HOLDINGS LIMITED,Distribution Services
1741,1741.HK,SHING CHI HOLDINGS LIMITED,Industrial Services
2113,2113.HK,CENTURY GROUP INTL HLDGS LTD,Industrial Services
8130,8130.HK,DADI INTERNATIONAL GROUP LTD,Consumer Services
8423,8423.HK,CHI HO DEVELOPMENT HOLDINGS LTD,Industrial Services
8447,8447.HK,MS CONCEPT LTD,Consumer Services
8136,8136.HK,IMS GROUP HLDGS LTD,Distribution Services
8131,8131.HK,ABC MULTIACTIVE LTD,Technology Services
8066,8066.HK,PHOENITRON HOLDINGS LIMITED,Electronic Technology
1637,1637.HK,SH GROUP (HOLDINGS) LTD,Industrial Services
8168,8168.HK,AMASSE CAPITAL HLDGS LTD,Commercial Services
2699,2699.HK,XINMING CHINA HOLDINGS LIMITED,Finance
8489,8489.HK,GRAND POWER LOGISTICS GROUP LTD,Transportation
2122,2122.HK,KIDSLAND INTL HLDGS LTD,Retail Trade
8042,8042.HK,KOS INTERNATIONAL HLDGS LTD,Commercial Services
1736,1736.HK,CHINA PARENTING NETWORK HLDGS LTD,Commercial Services
8532,8532.HK,POLYFAIR HLDGS LTD,Industrial Services
0810,0810.HK,CHINA CASTSON 81 FINANCE CO LTD,Finance
1581,1581.HK,PROGRESSIVE PATH GROUP HOLDINGS LTD,Finance
8420,8420.HK,NEXION TECHNOLOGIES LTD,Technology Services
8545,8545.HK,AMUSE GROUP HLDG LTD,Consumer Durables
0768,0768.HK,UBA INVESTMENTS,Finance
0130,0130.HK,MOISELLE INTERNATIONAL HLDGS,Consumer Non-Durables
8616,8616.HK,SUNRAY ENGINEERING GRP LTD,Industrial Services
1371,1371.HK,CHINA ECOTOURISM GROUP LTD,Consumer Services
0428,0428.HK,COCOON HOLDINGS LTD,Finance
8309,8309.HK,MAN SHING GLOBAL HOLDINGS LTD,Industrial Services
8160,8160.HK,GOLDWAY EDUCATION GP LTD,Commercial Services
0544,0544.HK,DAIDO GROUP,Transportation
0653,0653.HK,BONJOUR HOLDINGS LIMITED,Distribution Services
2147,2147.HK,ZHENGWEI GROUP HLDGS CO LTD,Consumer Non-Durables
2310,2310.HK,TIMES UNIVERSAL GROUP HOLDINGS LTD,Consumer Services
1013,1013.HK,WAI CHUN GROUP HOLDINGS LTD,Distribution Services
8219,8219.HK,HANVEY GROUP HLDGS LTD,Consumer Durables
1225,1225.HK,LERADO FINANCIAL GROUP COMPANY LTD,Finance
0048,0048.HK,CHINA AUTOMOTIVE INTERIOR DECORATIO,Producer Manufacturing
8027,8027.HK,KPM HOLDINGS LTD,Producer Manufacturing
8507,8507.HK,I CENTURY HLDG LTD,Consumer Non-Durables
1718,1718.HK,WAN KEI GROUP HOLDINGS LTD,Industrial Services
1850,1850.HK,HSC RESOURCES GROUP LTD,Commercial Services
1327,1327.HK,LUXXU GROUP LTD,Consumer Durables
6189,6189.HK,GUANGDONG ADWAY CONSTRUCTION GP HLD,Commercial Services
1064,1064.HK,ZHONG HUA INTERNATIONAL HLDGS,Finance
8169,8169.HK,ECO-TEK HLDGS,Producer Manufacturing
0736,0736.HK,CHINA PROPERTIES INVESTMENT HOLDING,Finance
8201,8201.HK,PPS INTERNATIONAL (HLDGS) LTD,Commercial Services
0645,0645.HK,ARES ASIA LTD,Distribution Services
8076,8076.HK,SING LEE SOFTWARE GROUP,Technology Services
0209,0209.HK,WINSHINE SCIENCE COMPANY LIMITED,Consumer Durables
8547,8547.HK,PACIFIC LEGEND GROUP LTD,Retail Trade
0997,0997.HK,CHINLINK INTL HLDGS LTD,Finance
1069,1069.HK,CHINA HEALTH TECH GROUP HLDG CO LTD,Non-Energy Minerals
8118,8118.HK,BORTEX GLOBAL LTD,Electronic Technology
8003,8003.HK,GREAT WORLD COMPANY HOLDINGS LTD.,Commercial Services
8112,8112.HK,CORNERSTONE FINL HLDGS LTD,Commercial Services
8096,8096.HK,TASTY CONCEPTS HOLDING LTD,Consumer Services
0509,0509.HK,CENTURY SUNSHINE GROUP HOLDINGS LTD,Process Industries
1007,1007.HK,LONGHUI INTL HLDGS LTD,Consumer Services
3919,3919.HK,GOLDEN POWER GROUP HOLDINGS LIMITED,Producer Manufacturing
3830,3830.HK,KIDDIELAND INTERNATIONAL LTD,Consumer Durables
8482,8482.HK,WAN LEADER INTL LTD,Transportation
1237,1237.HK,CHINA ENVIR TECH & BIOENERGY HLDGS,Producer Manufacturing
0616,0616.HK,EMINENCE ENTERPRIS LTD,Distribution Services
8232,8232.HK,CLASSIFIED GROUP (HOLDINGS) LTD,Consumer Services
1380,1380.HK,CHINA KINGSTONE MINING HOLDINGS(BM),Non-Energy Minerals
1894,1894.HK,HANG YICK HOLDINGS COMPANY LTD,Producer Manufacturing
8392,8392.HK,SATU HLDGS LTD,Consumer Durables
3321,3321.HK,WAI HUNG GROUP HLDGS LTD,Industrial Services
8367,8367.HK,SIMPLICITY HOLDING LTD,Consumer Services
8060,8060.HK,GLOBAL LINK COMMUNICATIONS,Electronic Technology
0602,0602.HK,JIAHUA STORES HOLDINGS LIMITED,Retail Trade
8238,8238.HK,WINTO GROUP HOLDINGS LIMITED,Consumer Services
8373,8373.HK,INDIGO STAR HOLDINGS LTD,Industrial Services
0145,0145.HK,CCIAM FUTURE ENERGY LTD,Commercial Services
8222,8222.HK,E LIGHTING GROUP HOLDINGS LIMITED,Producer Manufacturing
0299,0299.HK,GLORY SUN LAND GROUP LTD,Finance
0959,0959.HK,CENTURY ENT INTL HLDGS LTD,Consumer Services
8296,8296.HK,SINO-LIFE GROUP LIMITED,Consumer Services
8562,8562.HK,SINO-LIFE GROUP LIMITED,Consumer Services
8125,8125.HK,ROYAL CENTURY RESOURCES HLDGS LTD,Industrial Services
