code,tickers,name,industry
GIANLIFE.NS,GIANLIFE.NS,GIAN LIFE CARE LIMITED,Health Services
BKV.NS,BKV.NS,BKV INDUSTRIES LTD.,Process Industries
RFLL.NS,RFLL.NS,RITA FINANCE AND LEASING LIMIT,Finance
SHGANEL.NS,SHGANEL.NS,SHREE GANESH ELASTOPLAST LTD.,Producer Manufacturing
GLFL.NS,GLFL.NS,GUJARAT LEASE FINANCING L,Finance
UMESLTD.NS,UMESLTD.NS,USHA MARTIN EDUCATION & SOLUTI,Producer Manufacturing
BFLAFL.NS,BFLAFL.NS,BFL ASSET FINVEST LIMITED,Finance
RADAAN.NS,RADAAN.NS,RADAAN MEDIAWORKS (I) LTD,Consumer Services
SHANTIGURU.NS,SHANTIGURU.NS,SHANTI GURU INDUSTRIES LIMITED,Retail Trade
DSINVEST.NS,DSINVEST.NS,DALAL STREET INVESTMENTS LTD.,Finance
VIJAYTX.NS,VIJAYTX.NS,VIJAY TEXTILES LTD.,Process Industries
ADCON.NS,ADCON.NS,ADCON CAPITAL SERVICES LIMITED,Finance
INDXTRA.NS,INDXTRA.NS,IEL LIMITED,Distribution Services
MAL.NS,MAL.NS,MEYER APPAREL LIMITED,Consumer Non-Durables
MILESTONE.NS,MILESTONE.NS,MILESTONE GLOBAL LTD.,Producer Manufacturing
RASRESOR.NS,RASRESOR.NS,RAS RESORTS & APART HOTELS LTD,Consumer Services
WINPRO.NS,WINPRO.NS,WINPRO INDUSTRIES LIMITED,Communications
UMIYA.NS,UMIYA.NS,UMIYA TUBES LIMITED,Non-Energy Minerals
RITEZONE.NS,RITEZONE.NS,RITE ZONE CHEMCON IND LTD,Process Industries
3CIT.NS,3CIT.NS,3C IT SOLUTIONS AND TELECOMS (,Technology Services
POLOHOT.NS,POLOHOT.NS,POLO HOTELS LTD.,Consumer Services
BRIDGESE.NS,BRIDGESE.NS,BRIDGE SECURITIES LTD.,Finance
REGENTRP.NS,REGENTRP.NS,REGENT ENTERPRISES LIMITED,Industrial Services
COMPUPN.NS,COMPUPN.NS,COMPUTER POINT LTD.,Distribution Services
SWITCHTE.NS,SWITCHTE.NS,SWITCHING TECHNOLOGIES GUNTHER,Producer Manufacturing
LIMECHM.NS,LIMECHM.NS,LIME CHEMICALS LTD.,Process Industries
SHARPINV.NS,SHARPINV.NS,SHARP INVESTMENTS LTD,Finance
ADINATH.NS,ADINATH.NS,ADINATH TEXTILES LTD.,Process Industries
SBRANDS.NS,SBRANDS.NS,SANGHVI BRANDS LIMITED,Consumer Services
ASHISHPO.NS,ASHISHPO.NS,ASHISH POLYPLAST LTD.,Producer Manufacturing
GGPL.NS,GGPL.NS,GALA GLOBAL PRODUCTS LIMITED,Commercial Services
BERLDRG.NS,BERLDRG.NS,BERYL DRUGS LTD.,Health Technology
DECANBRG.NS,DECANBRG.NS,DECCAN BEARINGS LTD.,Producer Manufacturing
NEELKANTH.NS,NEELKANTH.NS,NEELKANTH LIMITED,Process Industries
CINDHO.NS,CINDHO.NS,CINDRELLA HOTELS LTD.,Consumer Services
JAGJANANI.NS,JAGJANANI.NS,JAGJANANI TEXTILES LTD.,Process Industries
GKP.NS,GKP.NS,G. K. P. PRINTING & PACKAGING,Process Industries
RICHA.NS,RICHA.NS,RICHA INFO SYSTEMS LTD,Electronic Technology
TRANSWIND.NS,TRANSWIND.NS,TRANSWIND INFRA LTD,Industrial Services
SOLIDSTON.NS,SOLIDSTON.NS,SOLID STONE COMPANY LTD.,Non-Energy Minerals
PSITINFRA.NS,PSITINFRA.NS,PS IT INFRASTRUCTURE & SERVICE,Finance
GARBIFIN.NS,GARBIFIN.NS,GARBI FINVEST LIMITED,Finance
VIVIDIND.NS,VIVIDIND.NS,VIVID GLOBAL INDUSTRIES LTD.,Process Industries
LINKPH.NS,LINKPH.NS,LINK PHARMA CHEM LTD.,Process Industries
EUPHORIAIT.NS,EUPHORIAIT.NS,EUPHORIA INFOTECH (INDIA) LIMI,Technology Services
PREMCAP.NS,PREMCAP.NS,PREMIER CAPITAL SERVICES LTD.,Commercial Services
YUVRAAJHPL.NS,YUVRAAJHPL.NS,YUVRAAJ HYGIENE PRODUCTS LTD.,Miscellaneous
RAJTUBE.NS,RAJTUBE.NS,RAJASTHAN TUBE MANUFACTURING C,Non-Energy Minerals
GILADAFINS.NS,GILADAFINS.NS,GILADA FINANCE & INVESTMENTS L,Finance
ABHIFIN.NS,ABHIFIN.NS,ABHISHEK FINLEASE LIMITED,Finance
BOSS.NS,BOSS.NS,BOSS PACKAGING SOLU LTD,Producer Manufacturing
AJEL.NS,AJEL.NS,AJEL LTD.,Technology Services
GCMSECU.NS,GCMSECU.NS,GCM SECURITIES LTD,Finance
BAZELINTER.NS,BAZELINTER.NS,BAZEL INTERNATIONAL LIMITED,Finance
SRDAPRT.NS,SRDAPRT.NS,SARDA PROTEINS LTD.,Process Industries
INDRENEW.NS,INDRENEW.NS,IND RENEWABLE ENERGY LTD,Utilities
NATRAJPR.NS,NATRAJPR.NS,NATRAJ PROTEINS LTD.,Process Industries
TOKYOFIN.NS,TOKYOFIN.NS,TOKYO FINANCE LTD.,Finance
RISAINTL.NS,RISAINTL.NS,RISA INTERNATIONAL LTD.,Process Industries
SHANTI.NS,SHANTI.NS,SHANTI OVERSEAS INDIA LTD,Process Industries
KOURA.NS,KOURA.NS,KOURA FINE DIAMOND JEWELRY LIM,Consumer Durables
TCIFINANCE.NS,TCIFINANCE.NS,TCIFINANCELTD-ROLL SETT,Finance
KMGMILK.NS,KMGMILK.NS,KMG MILK FOOD LTD.,Consumer Non-Durables
NTL.NS,NTL.NS,NEUEON TOWERS LIMITED,Industrial Services
PARLEIND.NS,PARLEIND.NS,PARLE INDUSTRIES LIMITED,Industrial Services
DCMFINSERV.NS,DCMFINSERV.NS,DCM FINANCIAL SERVICES LTD,Finance
ISFL.NS,ISFL.NS,ISF LIMITED,Finance
CRPRISK.NS,CRPRISK.NS,CRP RISK MANAGEMENT LIMITED,Commercial Services
CHROME.NS,CHROME.NS,CHROME SILICON LIMITED,Non-Energy Minerals
SYNTHFO.NS,SYNTHFO.NS,SYNTHIKO FOILS LTD.,Producer Manufacturing
EUROTEXIND.NS,EUROTEXIND.NS,EUROTEX IND & EXPORTS LTD,Process Industries
SUMERUIND.NS,SUMERUIND.NS,SUMERU INDUSTRIES LTD.,Process Industries
ADORMUL.NS,ADORMUL.NS,ADOR MULTIPRODUCTS LTD.,Consumer Non-Durables
GUJCOTEX.NS,GUJCOTEX.NS,GUJARAT COTEX LTD.,Process Industries
SRINACHA.NS,SRINACHA.NS,SRI NACHAMMAI COTTON MILLS LTD,Process Industries
TARAI.NS,TARAI.NS,TARAI FOODS LTD.,Consumer Non-Durables
PADMALAYAT.NS,PADMALAYAT.NS,PADMALAYA TELEFILMS LTD.,Consumer Services
ALPSINDUS.NS,ALPSINDUS.NS,ALPS INDUSTRIES LTD.,Process Industries
VIVANZA.NS,VIVANZA.NS,VIVANZA BIOSCIENCES LIMITED,Health Technology
GALAGEX.NS,GALAGEX.NS,GALAXY AGRICO EXPORTS LTD.,Producer Manufacturing
JMGCORP.NS,JMGCORP.NS,JMG CORPORATION LTD.,Commercial Services
CREATIVEYE.NS,CREATIVEYE.NS,CREATIVE EYE LTD,Consumer Services
KONARKSY.NS,KONARKSY.NS,KONARK SYNTHETIC LTD.,Process Industries
OMEAG.NS,OMEAG.NS,OMEGA AG-SEEDS (PUNJAB) LTD.,Process Industries
1STCUS.NS,1STCUS.NS,FIRST CUSTODIAN FUND (INDIA) L,Finance
COLINZ.NS,COLINZ.NS,COLINZ LABORATORIES LTD.,Health Technology
OROSMITHS.NS,OROSMITHS.NS,OROSIL SMITHS INDIA LTD.,Consumer Durables
AVASARA.NS,AVASARA.NS,AVASARA FINANCE LIMITED,Finance
UNITDCR.NS,UNITDCR.NS,UNITED CREDIT LTD.,Finance
MIDINDIA.NS,MIDINDIA.NS,MID INDIA INDUSTRIES LTD.,Process Industries
SABEVENTS.NS,SABEVENTS.NS,SAB EVENTS & GOVERNANCE,Technology Services
PRISMMEDI.NS,PRISMMEDI.NS,PRISM MEDICO AND PHARMACY LTD.,Finance
ORTINGLOBE.NS,ORTINGLOBE.NS,ORTIN GLOBAL LTD,Health Technology
SECURCRED.NS,SECURCRED.NS,SECUR CREDENTIALS LTD,Commercial Services
SPSINT.NS,SPSINT.NS,SPS INTERNATIONAL LTD.,Technology Services
VBDESAI.NS,VBDESAI.NS,V.B.DESAI FINANCIAL SERVICES L,Commercial Services
PHYTO.NS,PHYTO.NS,PHYTO CHEM (INDIA) LTD.,Process Industries
VCL.NS,VCL.NS,VAXTEX COTFAB LTD,Process Industries
STELLAR.NS,STELLAR.NS,STELLAR CAPITAL SERVICES LTD,Finance
SARUPINDUS.NS,SARUPINDUS.NS,SARUP INDUSTRIES LTD.,Consumer Non-Durables
AMIABLE.NS,AMIABLE.NS,AMIABLE LOGISTICS (I) LTD,Transportation
RAMAPPR_B.NS,RAMAPPR_B.NS,RAMA PAPER MILLS LTD.,Process Industries
SONALIS.NS,SONALIS.NS,SONALIS CONSUMER PRODUCTS LIMI,Consumer Non-Durables
AMFORG.NS,AMFORG.NS,AMFORGE INDUSTRIES LTD.,Producer Manufacturing
PROCLB.NS,PROCLB.NS,PRO CLB GLOBAL LIMITED,Commercial Services
SDL.NS,SDL.NS,SPAN DIVERGENT LIMITED,Health Technology
ZSVARAJT.NS,ZSVARAJT.NS,SVARAJ TRADING & AGENCIES LTD.,Finance
HATHWAYB.NS,HATHWAYB.NS,HATHWAY BHAWANI CABLETEL & DAT,Communications
CUBIFIN.NS,CUBIFIN.NS,CUBICAL FINANCIAL SERVICES LTD,Finance
COARO.NS,COARO.NS,COASTAL ROADWAYS LTD.,Transportation
OCTAVE.NS,OCTAVE.NS,PERFECT-OCTAVE MEDIA PROJECTS,Consumer Services
PRADHIN.NS,PRADHIN.NS,PRADHIN LIMITED,Distribution Services
GBFL.NS,GBFL.NS,GOENKA BUSINESS & FINANCE LIMI,Finance
KACHCHH.NS,KACHCHH.NS,KACHCHH MINERALS LTD.,Non-Energy Minerals
MPL.NS,MPL.NS,MPL PLASTICS LTD.,Consumer Durables
AMRAAGRI.NS,AMRAAGRI.NS,AMRAWORLD AGRICO LTD.,Producer Manufacturing
NEOINFRA.NS,NEOINFRA.NS,NEO INFRACON LTD.,Finance
KAKTEX.NS,KAKTEX.NS,KAKATIYA TEXTILES LTD.,Process Industries
HANSUGAR.NS,HANSUGAR.NS,SHREE HANUMAN SUGAR & INDUSTRI,Process Industries
KUWERIN.NS,KUWERIN.NS,KUWER INDUSTRIES LTD.,Consumer Durables
BLUECOAST.NS,BLUECOAST.NS,BLUE COAST HOTELS LTD.,Consumer Services
RANDER.NS,RANDER.NS,RANDER CORPORATION LTD.,Finance
SEASONST.NS,SEASONST.NS,SEASONS TEXTILES LTD.,Consumer Durables
TIMESGREEN.NS,TIMESGREEN.NS,TIMES GREEN ENERGY (INDIA) LIM,Process Industries
JLL.NS,JLL.NS,JINDAL LEASEFIN LIMITED,Finance
QUASAR.NS,QUASAR.NS,QUASAR INDIA LTD,Distribution Services
IFINSER.NS,IFINSER.NS,INTERACTIVE FINANCIAL SERVICES,Finance
TRIVENIENT.NS,TRIVENIENT.NS,TRIVENI ENTERPRISES LTD,Distribution Services
ARENTERP.NS,ARENTERP.NS,RAJDARSHAN INDUSTRIES LTD,Non-Energy Minerals
SLSTLQ.NS,SLSTLQ.NS,SRI LAKSHMI SARASWATHI TEXTILE,Process Industries
ELEFLOR.NS,ELEFLOR.NS,ELEGANT FLORICULTURE & AGROTEC,Distribution Services
AROMAENT.NS,AROMAENT.NS,AROMA ENTERPRISES (INDIA) LTD.,Distribution Services
PHOTOQUP.NS,PHOTOQUP.NS,PHOTOQUIP INDIA LTD.,Consumer Durables
SSWRL.NS,SSWRL.NS,SHREE STEEL WIRE ROPES LTD.,Non-Energy Minerals
POLYCON.NS,POLYCON.NS,POLYCON INTERNATIONAL LTD.,Producer Manufacturing
KUSHIND.NS,KUSHIND.NS,KUSH INDUSTRIES LIMITED,Process Industries
PASARI.NS,PASARI.NS,PASARI SPINNING MILLS LTD.,Process Industries
FILME.NS,FILME.NS,FILMCITY MEDIA LTD.,Consumer Services
SHUKJEW.NS,SHUKJEW.NS,SHUKRA JEWELLERS LTD.,Finance
ANJANIFIN.NS,ANJANIFIN.NS,ANJANI FINANCE LTD.,Finance
DAPS.NS,DAPS.NS,DAPS ADVERTISING LIMITED,Commercial Services
SEVENHILL.NS,SEVENHILL.NS,SEVEN HILL INDUSTRIES LIMITED,Finance
GTNTEX.NS,GTNTEX.NS,GTN TEXTILES LTD.,Process Industries
SIMPLXMIL.NS,SIMPLXMIL.NS,SIMPLEX MILLS COMPANY LTD.,Process Industries
CATVISION.NS,CATVISION.NS,CATVISION LIMITED,Electronic Technology
BISIL.NS,BISIL.NS,BISIL PLAST LIMITED,Process Industries
YASHRAJC.NS,YASHRAJC.NS,YASHRAJ CONTAINEURS LTD.,Process Industries
SHOORA.NS,SHOORA.NS,SHOORA DESIGNS LIMITED,Consumer Durables
RAJPACK.NS,RAJPACK.NS,RAJ PACKAGING INDUSTRIES LTD.,Process Industries
WORL.NS,WORL.NS,WHITE ORGANIC RETAIL LIMITED,Distribution Services
SPAR.NS,SPAR.NS,SPARC ELECTREX LIMITED,Electronic Technology
PANTH.NS,PANTH.NS,PANTH INFINITY LIMITED,Distribution Services
OLYOI.NS,OLYOI.NS,OLYMPIC OIL INDUSTRIES LTD.,Distribution Services
SHIVAGR.NS,SHIVAGR.NS,SHIVAGRICO IMPLEMENTS LTD.,Producer Manufacturing
SUPERTEX.NS,SUPERTEX.NS,SUPERTEX INDUSTRIES LTD.,Process Industries
ESARIND.NS,ESARIND.NS,ESAAR (INDIA) LTD.,Finance
PRATIKSH.NS,PRATIKSH.NS,PRATIKSHA CHEMICALS LTD.,Process Industries
LONGSPUR.NS,LONGSPUR.NS,LONGSPUR INTERNATIONAL VENTURE,Finance
AANCHALISP.NS,AANCHALISP.NS,AANCHAL ISPAT LIMITED,Producer Manufacturing
UNIOFFICE.NS,UNIOFFICE.NS,UNIVERSAL OFFICE AUTOMATION LT,Electronic Technology
HINDBIO.NS,HINDBIO.NS,HINDUSTAN BIO SCIENCES LTD.,Health Technology
PREMIER.NS,PREMIER.NS,PREMIER LTD.,Producer Manufacturing
SURYVANSP.NS,SURYVANSP.NS,SURYAVANSHI SPINNING MILLS LTD,Process Industries
SEATV.NS,SEATV.NS,SEA TV NETWORK LTD.,Consumer Services
ESHAMEDIA.NS,ESHAMEDIA.NS,ESHA MEDIA RESEARCH LIMITED,Commercial Services
SUNRETAIL.NS,SUNRETAIL.NS,SUN RETAIL LIMITED,Consumer Non-Durables
SETUINFRA.NS,SETUINFRA.NS,SETUBANDHAN INFRA LTD,Industrial Services
RCIIND.NS,RCIIND.NS,RCI INDUSTRIES & TECHNOLOGIES,Non-Energy Minerals
KIRANPR.NS,KIRANPR.NS,KIRAN PRINT-PACK LTD.,Commercial Services
GSBFIN.NS,GSBFIN.NS,GSB FINANCE LTD.,Finance
LORDSHOTL.NS,LORDSHOTL.NS,LORDS ISHWAR HOTELS LIMITED,Consumer Services
DFL.NS,DFL.NS,DECILLION FINANCE LTD.,Finance
INANISEC.NS,INANISEC.NS,INANI SECURITIES LTD.,Finance
CHCL.NS,CHCL.NS,CIAN HEALTHCARE LIMITED,Health Technology
EUROLED.NS,EUROLED.NS,EURO LEDER FASHION LTD.,Consumer Non-Durables
RAJATH.NS,RAJATH.NS,RAJATH FINANCE LIMITED,Finance
ALCHCORP.NS,ALCHCORP.NS,ALCHEMIST CORPORATION LTD.,Distribution Services
JJFINCOR.NS,JJFINCOR.NS,J.J.FINANCE CORPORATION LTD.,Finance
KASHYAP.NS,KASHYAP.NS,KASHYAP TELE-MEDICINES LIMITED,Technology Services
VBIND.NS,VBIND.NS,V B INDUSTRIES LIMITED,Finance
SGNTE.NS,SGNTE.NS,SGN TELECOMS LTD.,Producer Manufacturing
PANAFIC.NS,PANAFIC.NS,PANAFIC INDUSTRIALS LTD,Finance
GRANDMA.NS,GRANDMA.NS,GRANDMA TRADING & AGENCIES LTD,Process Industries
SVAMSOF.NS,SVAMSOF.NS,SVAM SOFTWARE LTD.,Technology Services
CJGEL.NS,CJGEL.NS,C.J.GELATINE PRODUCTS LTD.,Consumer Non-Durables
SHRMFGC.NS,SHRMFGC.NS,SHREE MANUFACTURING CO.LTD.,Process Industries
GCMCAPI.NS,GCMCAPI.NS,GCM CAPITAL ADVISORS LTD,Finance
BKMINDST.NS,BKMINDST.NS,BKM INDUSTRIES LIMITED,Producer Manufacturing
MYSTICELE.NS,MYSTICELE.NS,MYSTIC ELECTRONICS LIMITED,Distribution Services
WELCURE.NS,WELCURE.NS,WELCURE DRUGS & PHARMACEUTICAL,Health Technology
FSC.NS,FSC.NS,FUTURE SUPP CHAIN SOL LTD,Transportation
INLCM.NS,INLCM.NS,INDIAN LINK CHAIN MANUFACTURES,Distribution Services
RASSIREF.NS,RASSIREF.NS,RAASI REFRACTORIES LTD.,Producer Manufacturing
MINAXI.NS,MINAXI.NS,MINAXI TEXTILES LTD.,Process Industries
SUBSM.NS,SUBSM.NS,SUBHASH SILK MILLS LTD.,Process Industries
KANDAGIRI.NS,KANDAGIRI.NS,KANDAGIRI SPINNING MILLS LTD.,Process Industries
BEEYU.NS,BEEYU.NS,BEEYU OVERSEAS LTD.,Finance
FIRSTFIN.NS,FIRSTFIN.NS,FIRST FINTEC LIMITED,Technology Services
GLITTEKG.NS,GLITTEKG.NS,GLITTEK GRANITES LTD.,Non-Energy Minerals
NAKSH.NS,NAKSH.NS,NAKSH PRECIOUS METALS LIMITED,Distribution Services
RAMAPETRO.NS,RAMAPETRO.NS,RAMA PETROCHEMICALS LTD.,Distribution Services
ECSTSTL.NS,ECSTSTL.NS,EAST COAST STEEL LTD.,Finance
NOUVEAU.NS,NOUVEAU.NS,NOUVEAU GLOBAL VENTURES LTD.,Finance
NEXUSSURGL.NS,NEXUSSURGL.NS,NEXUS SURGICAL AND MEDICARE LI,Distribution Services
TRITON.NS,TRITON.NS,TRITON CORP.LTD.,Technology Services
SUNCITYSY.NS,SUNCITYSY.NS,SUNCITY SYNTHETICS LTD.,Process Industries
VIRGOGLOB.NS,VIRGOGLOB.NS,VIRGO GLOBAL LIMITED,Technology Services
MINOLTAF.NS,MINOLTAF.NS,MINOLTA FINANCE LTD.,Finance
SPACEINCUBA.NS,SPACEINCUBA.NS,SPACE INCUBATRICS TECHNOLOGIES,Technology Services
VCU.NS,VCU.NS,VCU DATA MANAGEMENT LTD,Electronic Technology
SAICOM.NS,SAICOM.NS,SAIANAND COMMERCIAL LIMITED,Distribution Services
SYBLY.NS,SYBLY.NS,SYBLY INDUSTRIES LTD.,Process Industries
PREMSYN.NS,PREMSYN.NS,PREMIER SYNTHETICS LTD.,Process Industries
KONNDOR.NS,KONNDOR.NS,KONNDOR INDUSTRIES LIMITED,Distribution Services
UNIVAFOODS.NS,UNIVAFOODS.NS,UNIVA FOODS LTD,Miscellaneous
POLYMAC.NS,POLYMAC.NS,POLYMAC THERMOFORMERS LTD,Process Industries
RLFL.NS,RLFL.NS,RAMCHANDRA LEASING & FINANCE L,Finance
RICHUNV.NS,RICHUNV.NS,RICH UNIVERSE NETWORK LTD.,Commercial Services
ABATEAS.NS,ABATEAS.NS,ABATE AS INDUSTRIES LIMITED,Finance
VKJINFRA.NS,VKJINFRA.NS,VKJ INFRADEVELOPERS LTD,Distribution Services
HITTCO.NS,HITTCO.NS,HITTCO TOOLS LTD.,Producer Manufacturing
SUPERBAK.NS,SUPERBAK.NS,SUPER BAKERS (INDIA) LTD.,Process Industries
AMARSEC.NS,AMARSEC.NS,AMARNATH SECURITIES LTD,Finance
RAHME.NS,RAHME.NS,RAHUL MERCHANDISING LTD.,Process Industries
SHANTAI.NS,SHANTAI.NS,SHANTAI INDUSTRIES LIMITED,Process Industries
MUKTA.NS,MUKTA.NS,MUKTA AGRICULTURE LIMITED,Process Industries
SUNRAJDI.NS,SUNRAJDI.NS,SUNRAJ DIAMOND EXPORTS LTD.,Consumer Durables
HARIAAPL.NS,HARIAAPL.NS,HARIA APPARELS LTD,Process Industries
HASTIFIN.NS,HASTIFIN.NS,HASTI FINANCE LTD.,Finance
PROMACT.NS,PROMACT.NS,PROMACT IMPEX LIMITED,Process Industries
POLYTEX.NS,POLYTEX.NS,POLYTEX INDIA LTD.,Finance
AMITINT.NS,AMITINT.NS,AMIT INTERNATIONAL LTD.,Distribution Services
MAYURFL.NS,MAYURFL.NS,MAYUR FLOORINGS LTD.,Non-Energy Minerals
VARDHMAN.NS,VARDHMAN.NS,VARDHMAN CONCRETE LIMITED,Producer Manufacturing
CITIPOR.NS,CITIPOR.NS,CITIPORT FINANCIAL SERVICES LT,Finance
ARAVALIS.NS,ARAVALIS.NS,ARAVALI SECURITIES & FINANCE L,Finance
SHYAMACOMP.NS,SHYAMACOMP.NS,SHYAMA COMPUTRONICS AND SERVIC,Finance
CLFL.NS,CLFL.NS,CLASSIC LEASING & FINANCE LTD.,Finance
VXLINSTR.NS,VXLINSTR.NS,VXL INSTRUMENTS LTD.,Electronic Technology
SUUMAYA.NS,SUUMAYA.NS,SUUMAYA CORPORATION LIMITED,Commercial Services
LEADFIN.NS,LEADFIN.NS,LEAD FINANCIAL SERVICES LTD.,Finance
VISIONCO.NS,VISIONCO.NS,VISION CORPORATION LTD.,Consumer Services
CMICABLES.NS,CMICABLES.NS,CMI LTD,Producer Manufacturing
SW1.NS,SW1.NS,SW INVESTMENTS LTD,Finance
NEELKAN.NS,NEELKAN.NS,NEELKANTH ROCKMINERALS LTD.,Non-Energy Minerals
INTEGHIT.NS,INTEGHIT.NS,INTEGRATED HITECH LTD.,Technology Services
ADVIKLA.NS,ADVIKLA.NS,ADVIK LABORATORIES LTD.,Health Technology
VISIONCINE.NS,VISIONCINE.NS,VISION CINEMAS LTD.,Consumer Services
GOLKONDA.NS,GOLKONDA.NS,GOLKONDA ALUMINIUM EXTRUSIONS,Producer Manufacturing
PIFL.NS,PIFL.NS,PACHELI INDUSTRIAL FINANCE LIM,Finance
VASINFRA.NS,VASINFRA.NS,VAS INFRASTRUCTURE LTD.,Finance
SIMPLXPAP.NS,SIMPLXPAP.NS,SIMPLEX PAPERS LTD.,Distribution Services
NNTL.NS,NNTL.NS,N2N TECHNOLOGIES LIMITED,Technology Services
CONTICON.NS,CONTICON.NS,CONTINENTAL CONTROLS LTD.,Producer Manufacturing
GRAVITY.NS,GRAVITY.NS,GRAVITY (INDIA) LTD.,Process Industries
PRIYALT.NS,PRIYALT.NS,PRIYA LTD.,Distribution Services
RAMASIGNS.NS,RAMASIGNS.NS,RAMASIGNS INDUSTRIES LIMITED,Commercial Services
SUNGOLD.NS,SUNGOLD.NS,SUNGOLD CAPITAL LTD.,Finance
WWALUM.NS,WWALUM.NS,WORLDWIDE ALUMINIUM LIMITED,Distribution Services
KOBO.NS,KOBO.NS,KOBO BIOTECH LIMITED,Health Technology
VEL.NS,VEL.NS,VAXFAB ENTERPRISES LIMITED,Distribution Services
BHATEXT.NS,BHATEXT.NS,BHARAT TEXTILES & PROOFING IND,Process Industries
WILLIMFI.NS,WILLIMFI.NS,WILLIAMSON FINANCIAL SERVICES,Finance
SWORDEDGE.NS,SWORDEDGE.NS,SWORD-EDGE COMMERCIALS LIMITED,Producer Manufacturing
MILEFUR.NS,MILEFUR.NS,MILESTONE FURNITURE LIMITED,Consumer Durables
INNOCORP.NS,INNOCORP.NS,INNOCORP LTD.,Producer Manufacturing
AMERISE.NS,AMERISE.NS,AMERISE BIOSCIENCES LIMITED,Finance
ASHAI.NS,ASHAI.NS,ASHIANA AGRO INDUSTRIES LTD.,Distribution Services
GRATEXI.NS,GRATEXI.NS,GRATEX INDUSTRIES LTD.,Process Industries
BRAWN.NS,BRAWN.NS,BRAWN BIOTECH LTD.,Health Technology
MPAGI.NS,MPAGI.NS,M.P.AGRO INDUSTRIES LTD.,Process Industries
SPSL.NS,SPSL.NS,SHREE PRECOATED STEELS LTD.,Finance
JALAN.NS,JALAN.NS,JALAN TRANSOLU. INDIA LTD,Transportation
PANKAJPO.NS,PANKAJPO.NS,PANKAJ POLYMERS LTD.,Producer Manufacturing
ASHUTPM.NS,ASHUTPM.NS,ASHUTOSH PAPER MILLS LTD.,Process Industries
HITKITGLO.NS,HITKITGLO.NS,HIT KIT GLOBAL SOLUTIONS LTD.,Retail Trade
MNIL.NS,MNIL.NS,MEGA NIRMAN & INDUSTRIES LIMIT,Finance
NUTRICIRCLE.NS,NUTRICIRCLE.NS,NUTRICIRCLE LIMITED,Health Technology
ORTEL.NS,ORTEL.NS,ORTEL COMMUNICATIONS LTD,Consumer Services
BGIL.NS,BGIL.NS,BGIL FILMS & TECHNOLOGIES LTD.,Consumer Services
MAHALXSE.NS,MAHALXSE.NS,MAHALAXMI SEAMLESS LTD.,Non-Energy Minerals
EXPLICITFIN.NS,EXPLICITFIN.NS,EXPLICIT FINANCE LTD.,Finance
EMAINDIA.NS,EMAINDIA.NS,EMA INDIA LTD.,Producer Manufacturing
WAGEND.NS,WAGEND.NS,WAGEND INFRA VENTURE LIMITED,Industrial Services
STURDY.NS,STURDY.NS,STURDY INDUSTRIES LTD.,Non-Energy Minerals
TELECANOR.NS,TELECANOR.NS,TELECANOR GLOBAL LTD.,Technology Services
FUTURSEC.NS,FUTURSEC.NS,FUTURISTIC SECURITIES LTD.,Finance
PMTELELIN.NS,PMTELELIN.NS,P.M.TELELINNKS LTD.,Distribution Services
LAKPRE.NS,LAKPRE.NS,LAKSHMI PRECISION SCREWS LTD.,Producer Manufacturing
JAINCO.NS,JAINCO.NS,JAINCO PROJECTS (INDIA) LTD.,Finance
GALADAFIN.NS,GALADAFIN.NS,GALADA FINANCE LIMITED,Finance
AADIIND.NS,AADIIND.NS,AADI INDUSTRIES LTD.,Process Industries
SHAQUAK.NS,SHAQUAK.NS,SHANTANU SHEOREY AQUAKULT LTD.,Distribution Services
IMEC.NS,IMEC.NS,IMEC SERVICES LIMITED,Non-Energy Minerals
ADITYA.NS,ADITYA.NS,ADITYA ISPAT LTD.,Non-Energy Minerals
MODWOOL.NS,MODWOOL.NS,MODELLA WOOLLENS LTD.,Process Industries
LOOKS.NS,LOOKS.NS,LOOKS HEALTH SERVICES LIMITED,Health Services
SIKOZY.NS,SIKOZY.NS,SIKOZY REALTORS LIMITED,Finance
UNITINT.NS,UNITINT.NS,UNITECH INTERNATIONAL LTD.,Non-Energy Minerals
SHAMROIN.NS,SHAMROIN.NS,SHAMROCK INDUSTRIAL CO.LTD.,Health Technology
RELICTEC.NS,RELICTEC.NS,RELIC TECHNOLOGIES LTD.,Finance
SANCO.NS,SANCO.NS,SANCO INDUSTRIES LTD,Producer Manufacturing
PAEL.NS,PAEL.NS,PAE LTD.,Distribution Services
MSCTC.NS,MSCTC.NS,MARDIA SAMYOUNG CAPILLARY TUBE,Non-Energy Minerals
HARIAEXPO.NS,HARIAEXPO.NS,HARIA EXPORTS LTD.,Retail Trade
UNITEDTE.NS,UNITEDTE.NS,UNITED TEXTILES LTD.,Process Industries
GCMCOMM.NS,GCMCOMM.NS,GCM COMMODITY & DERIVATIVES LT,Finance
SARTHAKGL.NS,SARTHAKGL.NS,SARTHAK GLOBAL LTD.,Finance
MINFY.NS,MINFY.NS,MAHAVEER INFOWAY LIMITED,Technology Services
UNIVARTS.NS,UNIVARTS.NS,UNIVERSAL ARTS LTD.,Consumer Services
ELANGO.NS,ELANGO.NS,ELANGO INDUSTRIES LTD.,Non-Energy Minerals
